0x78L,UBFM            X0, X0, #0x38, #0x37
0x7cL,ADD             X0, X0, X2
0x80L,SUB             X0, X1, X0
0x84L,STR             X0, [X29,#0x28]
0x88L,LDR             X0, [X29,#0x30]
0x8cL,SUB             X0, X0, #0x10
0x90L,ADRP            X1, #mallocsa@PAGE
0x94L,ADD             X1, X1, #mallocsa@PAGEOFF
0x98L,LDR             X2, [X29,#0x28]
0x9cL,LDR             X1, [X1,X2,LSL#3]
0xa0L,STR             X1, [X0]
0xa4L,ADRP            X0, #mallocsa@PAGE
0xa8L,ADD             X0, X0, #mallocsa@PAGEOFF
0xacL,LDR             X1, [X29,#0x28]
0xb0L,LDR             X2, [X29,#0x30]
0xb4L,STR             X2, [X0,X1,LSL#3]
0xb8L,LDR             X0, [X29,#0x30]
0xbcL,B               loc_C4
0xc0L,MOV             X0, #0
0xc4L,LDP             X29, X30, [SP+arg_0],#0x40
0xc8L,RET
0xccL,STP             X29, X30, [SP,#-0x10+var_30]!
0xd0L,MOV             X29, SP
0xd4L,STR             X0, [X29,#0x30+var_18]
0xd8L,LDR             X0, [X29,#0x30+var_18]
0xdcL,CMP             X0, XZR
0xe0L,B.EQ            loc_1A0
0xe4L,LDR             X0, [X29,#0x30+var_18]
0xe8L,SUB             X0, X0, #4
0xecL,LDR             W1, [X0]
0xf0L,MOV             W0, #0xFB4A
0xf4L,MOVK            W0, #0x1415,LSL#16
0xf8L,CMP             W1, W0
0xfcL,B.NE            loc_1A0
0x100L,LDR             X1, [X29,#0x30+var_18]
0x104L,MOV             X0, #0xFF00FF00FF00FF00
0x108L,ADD             X0, X0, #1
0x10cL,UMULH           X0, X1, X0
0x110L,UBFM            X2, X0, #8, #0x3F
0x114L,MOV             X0, X2
0x118L,UBFM            X0, X0, #0x38, #0x37
0x11cL,ADD             X0, X0, X2
0x120L,SUB             X0, X1, X0
0x124L,STR             X0, [X29,#0x30+var_s0]
0x128L,LDR             X0, [X29,#0x30+var_s0]
0x12cL,UBFM            X1, X0, #0x3D, #0x3C
0x130L,ADRP            X0, #mallocsa@PAGE
0x134L,ADD             X0, X0, #mallocsa@PAGEOFF
0x138L,ADD             X0, X1, X0
0x13cL,STR             X0, [X29,#0x30+var_s8]
0x140L,B               loc_190
0x178L,BL              sub_178
0x17cL,B               loc_1A0
0x180L,LDR             X0, [X29,#0x38]
0x184L,LDR             X0, [X0]
0x188L,SUB             X0, X0, #0x10
0x18cL,STR             X0, [X29,#0x38]
0x190L,LDR             X0, [X29,#0x38]
0x194L,LDR             X0, [X0]
0x198L,CMP             X0, XZR
0x19cL,B.NE            loc_144
0x1a0L,LDP             X29, X30, [SP+arg_0],#0x40
0x1a4L,RET
0x144L,LDR             X0, [X29,#0x38]
0x148L,LDR             X1, [X0]
0x14cL,LDR             X0, [X29,#0x18]
0x150L,CMP             X1, X0
0x154L,B.NE            loc_180
0x158L,LDR             X0, [X29,#0x18]
0x15cL,SUB             X0, X0, #0x10
0x160L,STR             X0, [X29,#0x28]
0x164L,LDR             X0, [X29,#0x28]
0x168L,LDR             X1, [X0]
0x16cL,LDR             X0, [X29,#0x38]
0x170L,STR             X1, [X0]
0x174L,LDR             X0, [X29,#0x28]
0x0L,STP             X29, X30, [SP,#-0x10+var_s0]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,MOV             W0, #1
0xcL,BL              sub_C
0x10L,LDP             X29, X30, [SP+arg_0],#0x10
0x14L,RET
0x18L,STP             X29, X30, [SP,#-0x10+var_40]!
0x1cL,MOV             X29, SP
0x20L,STR             X0, [X29,#0x40+var_18]
0x24L,STR             X1, [X29,#0x40+var_20]
0x28L,STR             X2, [X29,#0x40+var_28]
0x2cL,STR             X3, [X29,#0x40+var_30]
0x30L,MOV             X0, #0xFFFFFFFFFFFFFFFF
0x34L,STR             X0, [X29,#0x40+var_s0]
0x38L,STRB            WZR, [X29,#0x40+var_1]
0x3cL,LDR             X0, [X29,#0x40+var_18]
0x40L,BL              sub_40
0x44L,STR             X0, [X29,#0x30]
0x48L,STR             XZR, [X29,#0x48]
0x4cL,B               loc_11C
0x6cL,BL              sub_6C
0x70L,CMP             W0, WZR
0x74L,B.NE            loc_110
0x78L,LDR             X0, [X29,#0x48]
0x7cL,UBFM            X0, X0, #0x3D, #0x3C
0x80L,LDR             X1, [X29,#0x20]
0x84L,ADD             X0, X1, X0
0x88L,LDR             X0, [X0]
0x8cL,BL              sub_8C
0x90L,MOV             X1, X0
0x94L,LDR             X0, [X29,#0x30]
0x98L,CMP             X1, X0
0x9cL,B.NE            loc_A8
0xa0L,LDR             X0, [X29,#0x48]
0xa4L,B               loc_150
0xa8L,LDR             X0, [X29,#0x40]
0xacL,CMN             X0, #1
0xb0L,B.NE            loc_C0
0xb4L,LDR             X0, [X29,#0x48]
0xb8L,STR             X0, [X29,#0x40]
0xbcL,B               loc_110
0xc0L,LDR             X0, [X29,#0x18]
0xc4L,CMP             X0, XZR
0xc8L,B.EQ            loc_108
0xccL,LDR             X1, [X29,#0x40]
0xd0L,LDR             X0, [X29,#0x10]
0xd4L,MADD            X0, X1, X0, XZR
0xd8L,LDR             X1, [X29,#0x18]
0xdcL,ADD             X2, X1, X0
0xe0L,LDR             X1, [X29,#0x10]
0xe4L,LDR             X0, [X29,#0x48]
0xe8L,MADD            X0, X1, X0, XZR
0xecL,LDR             X1, [X29,#0x18]
0xf0L,ADD             X1, X1, X0
0xf4L,MOV             X0, X2
0xf8L,LDR             X2, [X29,#0x10]
0xfcL,BL              sub_FC
0x100L,CMP             W0, WZR
0x104L,B.EQ            loc_110
0x108L,MOV             W0, #1
0x10cL,STRB            W0, [X29,#0x3F]
0x110L,LDR             X0, [X29,#0x48]
0x114L,ADD             X0, X0, #1
0x118L,STR             X0, [X29,#0x48]
0x11cL,LDR             X0, [X29,#0x48]
0x120L,UBFM            X0, X0, #0x3D, #0x3C
0x124L,LDR             X1, [X29,#0x20]
0x128L,ADD             X0, X1, X0
0x12cL,LDR             X0, [X0]
0x130L,CMP             X0, XZR
0x134L,B.NE            loc_50
0x138L,LDRB            W0, [X29,#0x3F]
0x13cL,CMP             W0, WZR
0x140L,B.EQ            loc_14C
0x144L,MOV             X0, #0xFFFFFFFFFFFFFFFE
0x148L,B               loc_150
0x14cL,LDR             X0, [X29,#0x40]
0x150L,LDP             X29, X30, [SP+arg_0],#0x50
0x154L,RET
0x50L,LDR             X0, [X29,#0x48]
0x54L,UBFM            X0, X0, #0x3D, #0x3C
0x58L,LDR             X1, [X29,#0x20]
0x5cL,ADD             X0, X1, X0
0x60L,LDR             X0, [X0]
0x64L,LDR             X1, [X29,#0x28]
0x68L,LDR             X2, [X29,#0x30]
0x158L,STP             X29, X30, [SP,#-0x10+var_40]!
0x15cL,MOV             X29, SP
0x160L,STR             X19, [SP,#0x40+var_30]
0x164L,STR             X0, [X29,#0x40+var_8]
0x168L,STR             X1, [X29,#0x40+var_10]
0x16cL,STR             X2, [X29,#0x40+var_18]
0x170L,LDR             X0, [X29,#0x40+var_18]
0x174L,CMN             X0, #1
0x178L,B.NE            loc_18C
0x17cL,ADRP            X0, #__argmatch_die@PAGE
0x180L,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x18cL,ADRP            X0, #__argmatch_die@PAGE
0x190L,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x184L,BL              sub_184
0x188L,B               loc_198
0x194L,BL              sub_194
0x198L,STR             X0, [X29,#0x48]
0x19cL,MOV             W0, #0
0x1a0L,MOV             W1, #5
0x1a4L,LDR             X2, [X29,#0x30]
0x1a8L,BL              sub_1A8
0x1acL,MOV             X19, X0
0x1b0L,MOV             W0, #1
0x1b4L,LDR             X1, [X29,#0x38]
0x1b8L,BL              sub_1B8
0x1bcL,MOV             X4, X0
0x1c0L,MOV             W0, #0
0x1c4L,MOV             W1, #0
0x1c8L,LDR             X2, [X29,#0x48]
0x1ccL,MOV             X3, X19
0x1d0L,BL              sub_1D0
0x1d4L,LDR             X19, [SP,#arg_10]
0x1d8L,LDP             X29, X30, [SP+arg_0],#0x50
0x1dcL,RET
0x1e0L,STP             X29, X30, [SP,#-0x10+var_40]!
0x1e4L,MOV             X29, SP
0x1e8L,STR             X19, [SP,#0x40+var_30]
0x1ecL,STR             X0, [X29,#0x40+var_8]
0x1f0L,STR             X1, [X29,#0x40+var_10]
0x1f4L,STR             X2, [X29,#0x40+var_18]
0x1f8L,STR             XZR, [X29,#0x40+var_s0]
0x1fcL,ADRP            X0, #__argmatch_die@PAGE
0x200L,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x204L,LDR             X19, [X0]
0x208L,ADRP            X0, #__argmatch_die@PAGE
0x20cL,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x210L,BL              sub_210
0x214L,MOV             X1, X0
0x218L,MOV             X0, X19
0x21cL,BL              sub_21C
0x220L,STR             XZR, [X29,#0x48]
0x224L,B               loc_2E4
0x250L,BL              sub_250
0x254L,CMP             W0, WZR
0x258L,B.EQ            loc_2A8
0x25cL,ADRP            X0, #__argmatch_die@PAGE
0x260L,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x264L,LDR             X3, [X0]
0x268L,LDR             X0, [X29,#0x48]
0x26cL,UBFM            X0, X0, #0x3D, #0x3C
0x270L,LDR             X1, [X29,#0x38]
0x274L,ADD             X0, X1, X0
0x278L,LDR             X2, [X0]
0x27cL,ADRP            X0, #__argmatch_die@PAGE
0x280L,ADD             X1, X0, #__argmatch_die@PAGEOFF
0x284L,MOV             X0, X3
0x2a8L,ADRP            X0, #__argmatch_die@PAGE
0x2acL,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x2b0L,LDR             X3, [X0]
0x2b4L,LDR             X0, [X29,#0x48]
0x2b8L,UBFM            X0, X0, #0x3D, #0x3C
0x2bcL,LDR             X1, [X29,#0x38]
0x2c0L,ADD             X0, X1, X0
0x2c4L,LDR             X2, [X0]
0x2c8L,ADRP            X0, #__argmatch_die@PAGE
0x2ccL,ADD             X1, X0, #__argmatch_die@PAGEOFF
0x2d0L,MOV             X0, X3
0x288L,BL              sub_288
0x28cL,LDR             X1, [X29,#0x28]
0x290L,LDR             X0, [X29,#0x48]
0x294L,MADD            X0, X1, X0, XZR
0x298L,LDR             X1, [X29,#0x30]
0x29cL,ADD             X0, X1, X0
0x2a0L,STR             X0, [X29,#0x40]
0x2a4L,B               loc_2D8
0x2d4L,BL              sub_2D4
0x2d8L,LDR             X0, [X29,#0x48]
0x2dcL,ADD             X0, X0, #1
0x2e0L,STR             X0, [X29,#0x48]
0x2e4L,LDR             X0, [X29,#0x48]
0x2e8L,UBFM            X0, X0, #0x3D, #0x3C
0x2ecL,LDR             X1, [X29,#0x38]
0x2f0L,ADD             X0, X1, X0
0x2f4L,LDR             X0, [X0]
0x2f8L,CMP             X0, XZR
0x2fcL,B.NE            loc_228
0x300L,ADRP            X0, #__argmatch_die@PAGE
0x304L,ADD             X0, X0, #__argmatch_die@PAGEOFF
0x308L,LDR             X1, [X0]
0x30cL,MOV             W0, #0xA
0x228L,LDR             X0, [X29,#0x48]
0x22cL,CMP             X0, XZR
0x230L,B.EQ            loc_25C
0x234L,LDR             X1, [X29,#0x28]
0x238L,LDR             X0, [X29,#0x48]
0x23cL,MADD            X0, X1, X0, XZR
0x240L,LDR             X1, [X29,#0x30]
0x244L,ADD             X1, X1, X0
0x248L,LDR             X0, [X29,#0x40]
0x24cL,LDR             X2, [X29,#0x28]
0x310L,BL              sub_310
0x314L,LDR             X19, [SP,#arg_10]
0x318L,LDP             X29, X30, [SP+arg_0],#0x50
0x31cL,RET
0x320L,STP             X29, X30, [SP,#-0x10+var_40]!
0x324L,MOV             X29, SP
0x328L,STR             X0, [X29,#0x40+var_8]
0x32cL,STR             X1, [X29,#0x40+var_10]
0x330L,STR             X2, [X29,#0x40+var_18]
0x334L,STR             X3, [X29,#0x40+var_20]
0x338L,STR             X4, [X29,#0x40+var_28]
0x33cL,STR             X5, [X29,#0x40+var_30]
0x340L,LDR             X0, [X29,#0x40+var_10]
0x344L,LDR             X1, [X29,#0x40+var_18]
0x348L,LDR             X2, [X29,#0x40+var_20]
0x34cL,LDR             X3, [X29,#0x40+var_28]
0x350L,BL              sub_350
0x354L,STR             X0, [X29,#0x48]
0x358L,LDR             X0, [X29,#0x48]
0x35cL,CMP             X0, XZR
0x360L,B.LT            loc_36C
0x364L,LDR             X0, [X29,#0x48]
0x368L,B               loc_398
0x36cL,LDR             X0, [X29,#0x38]
0x370L,LDR             X1, [X29,#0x30]
0x374L,LDR             X2, [X29,#0x48]
0x378L,BL              sub_378
0x37cL,LDR             X0, [X29,#0x28]
0x380L,LDR             X1, [X29,#0x20]
0x384L,LDR             X2, [X29,#0x18]
0x388L,BL              sub_388
0x38cL,LDR             X0, [X29,#0x10]
0x390L,BLR             X0
0x394L,MOV             X0, #0xFFFFFFFFFFFFFFFF
0x398L,LDP             X29, X30, [SP+arg_0],#0x50
0x39cL,RET
0x3a0L,STP             X29, X30, [SP,#-0x10+var_30]!
0x3a4L,MOV             X29, SP
0x3a8L,STR             X0, [X29,#0x30+var_8]
0x3acL,STR             X1, [X29,#0x30+var_10]
0x3b0L,STR             X2, [X29,#0x30+var_18]
0x3b4L,STR             X3, [X29,#0x30+var_20]
0x3b8L,STR             XZR, [X29,#0x30+var_s8]
0x3bcL,B               loc_40C
0x3dcL,BL              sub_3DC
0x3e0L,CMP             W0, WZR
0x3e4L,B.NE            loc_400
0x3e8L,LDR             X0, [X29,#0x38]
0x3ecL,UBFM            X0, X0, #0x3D, #0x3C
0x3f0L,LDR             X1, [X29,#0x20]
0x3f4L,ADD             X0, X1, X0
0x3f8L,LDR             X0, [X0]
0x3fcL,B               loc_42C
0x400L,LDR             X0, [X29,#0x38]
0x404L,ADD             X0, X0, #1
0x408L,STR             X0, [X29,#0x38]
0x40cL,LDR             X0, [X29,#0x38]
0x410L,UBFM            X0, X0, #0x3D, #0x3C
0x414L,LDR             X1, [X29,#0x20]
0x418L,ADD             X0, X1, X0
0x41cL,LDR             X0, [X0]
0x420L,CMP             X0, XZR
0x424L,B.NE            loc_3C0
0x428L,MOV             X0, #0
0x42cL,LDP             X29, X30, [SP+arg_0],#0x40
0x430L,RET
0x3c0L,LDR             X1, [X29,#0x10]
0x3c4L,LDR             X0, [X29,#0x38]
0x3c8L,MADD            X0, X1, X0, XZR
0x3ccL,LDR             X1, [X29,#0x18]
0x3d0L,ADD             X1, X1, X0
0x3d4L,LDR             X0, [X29,#0x28]
0x3d8L,LDR             X2, [X29,#0x10]
0x0L,STP             X29, X30, [SP,#-0x10+var_120]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,STR             X0, [X29,#0x120+var_D8]
0xcL,STR             X1, [X29,#0x120+var_E0]
0x10L,STR             X3, [X29,#0x120+var_18]
0x14L,STR             X4, [X29,#0x120+var_10]
0x18L,STR             X5, [X29,#0x120+var_8]
0x1cL,STR             X6, [X29,#0x120+var_s0]
0x20L,STR             X7, [X29,#0x120+var_s8]
0x24L,STR             Q0, [X29,#0x120+var_A0]
0x28L,STR             Q1, [X29,#0x120+var_90]
0x2cL,STR             Q2, [X29,#0x120+var_80]
0x30L,STR             Q3, [X29,#0x120+var_70]
0x34L,STR             Q4, [X29,#0x120+var_60]
0x38L,STR             Q5, [X29,#0x120+var_50]
0x3cL,STR             Q6, [X29,#0x120+var_40]
0x40L,STR             Q7, [X29,#0x120+var_30]
0x44L,STR             X2, [X29,#0x120+var_E8]
0x48L,ADD             X0, X29, #0x58
0x4cL,ADD             X1, X29, #0x130
0x50L,STR             X1, [X0]
0x54L,ADD             X0, X29, #0x58
0x58L,ADD             X1, X29, #0x130
0x5cL,STR             X1, [X0,#8]
0x60L,ADD             X0, X29, #0x58
0x64L,ADD             X1, X29, #0x100
0x68L,STR             X1, [X0,#0x10]
0x6cL,ADD             X0, X29, #0x58
0x70L,MOV             W1, #0xFFFFFFD8
0x74L,STR             W1, [X0,#0x18]
0x78L,ADD             X0, X29, #0x58
0x7cL,MOV             W1, #0xFFFFFF80
0x80L,STR             W1, [X0,#0x1C]
0x84L,ADD             X3, X29, #0x58
0x88L,ADD             X2, X29, #0x10
0x8cL,LDP             X0, X1, [X3]
0x90L,STP             X0, X1, [X2]
0x94L,LDP             X0, X1, [X3,#0x10]
0x98L,STP             X0, X1, [X2,#0x10]
0x9cL,ADD             X3, X29, #0x10
0xa0L,LDR             X0, [X29,#0x120+var_D8]
0xa4L,LDR             X1, [X29,#0x120+var_E0]
0xa8L,LDR             X2, [X29,#0x120+var_E8]
0xacL,BL              sub_AC
0xb0L,STR             X0, [X29,#0x78]
0xb4L,LDR             X0, [X29,#0x78]
0xb8L,LDP             X29, X30, [SP+arg_0],#0x130
0xbcL,RET
0x0L,STP             X29, X30, [SP,#-0x10+var_50]!; Alternative name is '$x'
0x4L,MOV             X29, SP
0x8L,STR             X0, [X29,#0x50+var_28]
0xcL,STR             X1, [X29,#0x50+var_30]
0x10L,STRB            W2, [X29,#0x50+var_31]
0x14L,LDR             X0, [X29,#0x50+var_28]
0x18L,BL              sub_18
0x1cL,STR             X0, [X29,#0x48]
0x20L,LDR             X0, [X29,#0x48]
0x24L,BL              sub_24
0x28L,STR             X0, [X29,#0x58]
0x2cL,MOV             X0, #0xFF
0x30L,STR             X0, [X29,#0x50]
0x34L,LDR             X0, [X29,#0x58]
0x38L,CMP             X0, #0xE
0x3cL,B.LS            loc_C8
0x40L,LDR             X0, [X29,#0x48]
0x44L,LDRH            W0, [X0]
0x48L,STRH            W0, [X29,#0x30]
0x4cL,LDR             X0, [X29,#0x48]
0x50L,ADRP            X1, #check_extension@PAGE
0x54L,ADD             X1, X1, #check_extension@PAGEOFF
0x58L,LDRH            W1, [X1]
0x5cL,STRH            W1, [X0]
0x60L,BL              sub_60
0x64L,STR             WZR, [X0]
0x68L,LDR             X0, [X29,#0x28]
0x6cL,MOV             W1, #3
0x70L,BL              sub_70
0x74L,STR             X0, [X29,#0x40]
0x78L,LDR             X0, [X29,#0x40]
0x7cL,CMP             X0, XZR
0x80L,B.GE            loc_94
0x84L,BL              sub_84
0x88L,LDR             W0, [X0]
0x8cL,CMP             W0, WZR
0x90L,B.NE            loc_BC
0x94L,LDR             X0, [X29,#0x40]
0x98L,STR             X0, [X29,#0x50]
0x9cL,LDR             X0, [X29,#0x50]
0xa0L,STR             X0, [X29,#0x38]
0xa4L,LDR             X1, [X29,#0x40]
0xa8L,LDR             X0, [X29,#0x38]
0xacL,CMP             X1, X0
0xb0L,B.EQ            loc_BC
0xb4L,MOV             X0, #0xFFFFFFFFFFFFFFFF
0xb8L,STR             X0, [X29,#0x50]
0xbcL,LDR             X0, [X29,#0x48]
0xc0L,LDRH            W1, [X29,#0x30]
0xc4L,STRH            W1, [X0]
0xc8L,LDR             X1, [X29,#0x50]
0xccL,LDR             X0, [X29,#0x58]
0xd0L,CMP             X1, X0
0xd4L,B.CS            loc_138
0xd8L,LDR             X1, [X29,#0x28]
0xdcL,LDR             X0, [X29,#0x20]
0xe0L,ADD             X0, X1, X0
0xe4L,MOV             X1, X0
0xe8L,LDR             X0, [X29,#0x48]
0xecL,SUB             X0, X1, X0
0xf0L,STR             X0, [X29,#0x58]
0xf4L,LDR             X1, [X29,#0x50]
0xf8L,LDR             X0, [X29,#0x58]
0xfcL,CMP             X1, X0
0x100L,B.HI            loc_110
0x104L,LDR             X0, [X29,#0x50]
0x108L,SUB             X0, X0, #1
0x10cL,STR             X0, [X29,#0x58]
0x110L,LDR             X1, [X29,#0x48]
0x114L,LDR             X0, [X29,#0x58]
0x118L,ADD             X0, X1, X0
0x11cL,LDRB            W1, [X29,#0x1F]
0x120L,STRB            W1, [X0]
0x124L,LDR             X0, [X29,#0x58]
0x128L,ADD             X0, X0, #1
0x12cL,LDR             X1, [X29,#0x48]
0x130L,ADD             X0, X1, X0
0x134L,STRB            WZR, [X0]
0x138L,LDP             X29, X30, [SP+arg_0],#0x60
0x13cL,RET
0x140L,STP             X29, X30, [SP,#-0x10+var_90]!
0x144L,MOV             X29, SP
0x148L,STR             X0, [X29,#0x90+var_68]
0x14cL,STR             X1, [X29,#0x90+var_70]
0x150L,STR             X2, [X29,#0x90+var_78]
0x154L,MOV             W0, #2
0x158L,STR             W0, [X29,#0x90+var_sC]
0x15cL,LDR             X0, [X29,#0x90+var_68]
0x160L,LDR             X0, [X0]
0x164L,STR             X0, [X29,#0x90+var_s0]
0x168L,MOV             X0, #1
0x16cL,STR             X0, [X29,#0x90+var_8]
0x170L,LDR             X0, [X29,#0x90+var_s0]
0x174L,BL              sub_174
0x178L,STR             X0, [X29,#0x68]
0x17cL,LDR             X1, [X29,#0x68]
0x180L,LDR             X0, [X29,#0x90]
0x184L,SUB             X0, X1, X0
0x188L,STR             X0, [X29,#0x60]
0x18cL,LDR             X0, [X29,#0x68]
0x190L,BL              sub_190
0x194L,STR             X0, [X29,#0x58]
0x198L,LDR             X0, [X29,#0x68]
0x19cL,LDRH            W0, [X0]
0x1a0L,STRH            W0, [X29,#0x30]
0x1a4L,LDR             X0, [X29,#0x68]
0x1a8L,ADRP            X1, #check_extension@PAGE
0x1acL,ADD             X1, X1, #check_extension@PAGEOFF
0x1b0L,LDRH            W1, [X1]
0x1b4L,STRH            W1, [X0]
0x1b8L,LDR             X0, [X29,#0x90]
0x1bcL,BL              sub_1BC
0x1c0L,STR             X0, [X29,#0x50]
0x1c4L,LDR             X0, [X29,#0x68]
0x1c8L,LDRH            W1, [X29,#0x30]
0x1ccL,STRH            W1, [X0]
0x1d0L,LDR             X1, [X29,#0x68]
0x1d4L,LDR             X0, [X29,#0x58]
0x1d8L,ADD             X0, X1, X0
0x1dcL,ADRP            X1, #check_extension@PAGE
0x1e0L,ADD             X1, X1, #check_extension@PAGEOFF
0x1e4L,LDR             W2, [X1]
0x1e8L,STR             W2, [X0]
0x1ecL,LDRB            W1, [X1,#4]
0x1f0L,STRB            W1, [X0,#4]
0x1f4L,LDR             X0, [X29,#0x50]
0x1f8L,CMP             X0, XZR
0x1fcL,B.NE            loc_208
0x200L,LDR             W0, [X29,#0x9C]
0x204L,B               loc_4EC
0x208L,B               loc_4BC
0x224L,BL              sub_224
0x228L,MOV             X1, X0
0x22cL,LDR             X0, [X29,#0x58]
0x230L,ADD             X0, X0, #4
0x234L,CMP             X1, X0
0x238L,B.CS            loc_240
0x23cL,B               loc_4BC
0x240L,LDR             X1, [X29,#0x90]
0x244L,LDR             X0, [X29,#0x60]
0x248L,ADD             X3, X1, X0
0x24cL,LDR             X0, [X29,#0x48]
0x250L,ADD             X1, X0, #0x13
0x254L,LDR             X0, [X29,#0x58]
0x258L,ADD             X2, X0, #2
0x25cL,MOV             X0, X3
0x260L,BL              sub_260
0x264L,CMP             W0, WZR
